frequency,recency,monetary,clusters
2,109,243.82,1
2,89,307.34,1
2,223,392.64,1
2,190,106.8,1
2,544,299.84,1
2,367,370.68,1
2,188,294.48,1
2,205,124.44,1
2,17,162.98,1
2,273,541.96,1
2,511,740.2,1
2,496,640.62,1
2,218,258.48,1
2,373,244.0,1
2,374,187.68,1
2,470,188.48,1
2,24,195.32,1
2,260,561.28,1
2,263,256.72,1
2,118,105.0,1
2,284,177.68,1
2,96,268.64,1
2,307,176.0,1
2,30,382.56,1
2,59,105.44,1
2,540,106.84,1
2,89,219.12,1
2,483,107.08,1
2,139,817.8,1
2,51,181.2,1
2,348,121.6,1
2,20,157.92,1
2,27,319.24,1
2,491,121.08,1
2,356,127.0,1
2,503,820.84,1
2,138,229.56,1
2,210,374.4,1
2,114,191.8,1
2,329,622.52,1
2,239,276.37,1
2,334,330.92,1
2,439,725.92,1
2,291,276.52,1
2,313,110.36,1
2,404,627.2,1
2,81,205.92,1
2,112,371.6,1
2,348,210.44,1
2,218,235.72,1
2,127,742.8199999999999,1
2,48,173.2,1
2,113,193.24,1
2,284,373.92,1
2,141,317.92,1
2,268,545.4,1
2,214,560.82,1
2,146,171.36,1
2,237,2166.4,1
2,394,2713.6,1
2,118,1336.38,1
2,97,216.92,1
2,399,534.54,1
2,115,1499.68,1
2,160,179.3,1
2,205,291.92,1
2,72,203.72,1
2,112,309.88,1
2,118,698.2,1
2,290,528.32,1
2,386,547.96,1
2,320,247.78,1
2,323,328.86,1
2,111,127.56,1
2,70,446.2,1
2,31,93.12,1
2,537,132.96,1
2,135,249.56,1
2,344,59.12,1
2,93,910.8,1
2,11,215.58,1
2,91,86.76,1
2,420,1684.12,1
2,86,412.16,1
2,403,436.79999999999995,1
2,216,262.48,1
2,461,365.04,1
2,198,242.92,1
2,284,266.68,1
2,26,51.56,1
2,292,446.38,1
2,146,259.76,1
2,186,218.04,1
2,102,57.16,1
2,52,428.3,1
2,564,724.66,1
2,235,364.72,1
2,170,382.36,1
2,284,266.68,1
2,223,544.4,1
2,149,271.68,1
2,314,587.34,1
2,78,495.04,1
2,271,354.88,1
2,473,362.92,1
2,439,207.0,1
2,231,251.2,1
2,178,328.9,1
2,75,183.14,1
2,284,789.92,1
2,244,669.16,1
2,314,265.44,1
2,88,485.08,1
2,224,222.36,1
2,194,745.08,1
2,92,209.5,1
2,187,350.2,1
2,221,397.32,1
2,386,287.0,1
2,105,132.52,1
2,312,851.02,1
2,13,263.88,1
2,180,263.4,1
2,202,498.08,1
2,70,270.8,1
2,355,195.2,1
2,259,256.4,1
2,137,440.0,1
2,146,177.08,1
2,91,207.16,1
2,480,734.48,1
2,464,746.24,1
2,293,278.1,1
2,477,227.0,1
2,203,1423.42,1
2,384,1645.76,1
2,233,302.64,1
2,209,367.88,1
2,536,189.68,1
2,328,219.12,1
2,395,314.44,1
2,214,240.2,1
2,318,117.52,1
2,187,91.08,1
2,392,1005.91,1
2,384,467.36,1
2,173,352.24,1
2,316,439.58000000000004,1
2,42,483.6,1
2,318,111.08,1
2,547,163.44,1
2,14,763.26,1
2,412,310.28,1
2,207,159.96,1
2,85,769.72,1
2,330,1458.6,1
2,547,185.2,1
2,142,473.12,1
2,586,99.04,1
2,108,287.4,1
2,19,339.16,1
2,185,295.16,1
2,7,378.64,1
2,118,471.84,1
2,139,370.64,1
2,290,709.24,1
2,363,1297.64,1
2,16,335.16,1
2,214,306.52,1
2,229,253.08,1
2,49,1009.52,1
2,351,915.6,1
2,258,225.89,1
2,360,167.0,1
2,124,680.2,1
2,166,192.76,1
2,287,2578.0,1
2,504,266.04,1
2,347,367.8,1
2,88,102.76,1
2,242,909.44,1
2,266,304.08,1
2,155,268.2,1
2,170,323.71999999999997,1
2,308,338.7,1
2,91,77.52,1
2,224,223.4,1
2,90,118.74,1
2,83,350.32,1
2,14,178.3,1
2,283,375.97,1
2,27,103.52,1
2,33,389.20000000000005,1
2,142,180.88,1
2,127,160.52,1
2,175,129.92,1
2,162,191.52,1
2,374,244.0,1
2,192,680.4,1
2,21,142.98,1
2,231,172.74,1
2,71,329.0,1
2,334,154.84,1
2,226,582.32,1
2,487,204.04,1
2,175,143.24,1
2,91,482.36,1
2,91,272.26,1
2,209,276.96,1
2,530,288.72,1
2,140,546.45,1
2,376,100.68,1
2,282,218.52,1
2,163,289.32,1
2,112,275.32,1
2,217,1044.68,1
2,387,380.44,1
2,118,269.16,1
2,298,241.08,1
2,532,592.76,1
2,380,288.8,1
2,213,423.72,1
2,54,2012.0,1
2,429,532.76,1
2,280,313.78,1
2,89,417.76,1
2,165,107.16,1
2,58,318.4,1
2,28,485.24,1
2,411,180.44,1
2,282,355.68,1
2,122,361.48,1
2,74,230.04,1
2,406,134.72,1
2,105,310.76,1
2,153,1059.08,1
2,306,484.44,1
2,112,649.96,1
2,242,695.68,1
2,183,146.4,1
2,307,821.04,1
2,301,330.92,1
2,294,842.7,1
2,460,121.5,1
2,11,238.48,1
2,199,397.36,1
2,60,286.96,1
2,421,224.02,1
2,240,236.0,1
2,161,413.44,1
2,232,282.16,1
2,120,198.3,1
2,316,757.6800000000001,1
2,92,154.16,1
2,272,176.4,1
2,468,160.0,1
2,180,331.67999999999995,1
2,181,255.32,1
2,22,342.08,1
2,73,252.9,1
2,415,79.08,1
2,164,391.08,1
2,539,213.36,1
2,105,107.12,1
2,168,173.16,1
2,112,196.88,1
2,156,168.46,1
2,243,378.66,1
2,90,240.88,1
2,379,193.18,1
2,70,1282.92,1
2,470,227.11,1
2,46,148.6,1
2,368,579.96,1
2,67,592.4,1
2,407,220.04,1
2,93,147.48,1
2,406,254.48,1
2,236,632.52,1
2,100,315.36,1
2,189,286.12,1
2,513,1524.46,1
2,326,810.84,1
2,316,318.88,1
2,258,463.76,1
2,284,266.56,1
2,292,868.5400000000001,1
2,228,184.92,1
2,234,85.36,1
2,448,148.4,1
2,389,293.36,1
2,368,307.04,1
2,277,398.04,1
2,414,317.04,1
2,196,296.28,1
2,213,423.72,1
2,357,746.2,1
2,543,445.72,1
2,108,240.49999999999997,1
2,546,475.24,1
2,546,314.76,1
2,156,554.96,1
2,272,579.96,1
2,437,350.8,1
2,287,352.32,1
2,29,608.7199999999999,1
2,69,591.34,1
2,127,263.04,1
2,320,160.4,1
2,92,277.92,1
2,265,450.12,1
2,64,695.0,1
2,281,301.04,1
2,77,217.92,1
2,271,411.48,1
2,175,233.68,1
2,116,535.96,1
2,93,1275.88,1
2,140,298.38,1
2,284,266.68,1
2,356,307.04,1
2,202,400.96000000000004,1
2,267,338.68,1
2,422,260.62,1
2,508,538.88,1
2,306,603.62,1
2,222,278.92,1
2,320,223.28,1
2,93,219.48,1
2,501,260.04,1
2,81,199.64,1
2,427,204.44,1
2,91,464.96,1
2,338,347.68,1
2,168,376.84,1
2,160,505.88,1
2,206,469.32,1
2,192,357.44,1
2,453,516.04,1
2,419,216.28,1
2,163,270.56,1
2,210,220.36,1
2,22,355.32,1
2,48,174.0,1
2,466,840.12,1
2,216,248.0,1
2,477,234.0,1
2,124,269.14,1
2,185,237.12,1
2,475,356.48,1
2,413,350.48,1
2,146,109.56,1
2,75,845.12,1
2,378,148.48,1
2,74,386.04,1
2,454,414.2,1
2,357,417.12,1
2,477,325.3,1
2,300,435.64,1
2,434,367.08,1
2,535,1148.0,1
2,397,310.28,1
2,41,470.92,1
2,126,88.52,1
2,304,336.6,1
2,209,170.72,1
2,583,315.6,1
2,242,148.0,1
2,172,458.28,1
2,282,276.0,1
2,453,427.08,1
2,194,401.36,1
2,82,316.56,1
2,569,586.4,1
2,31,146.2,1
2,293,224.2,1
2,32,245.48,1
2,146,200.94,1
2,63,344.56,1
2,128,421.24,1
2,305,319.38,1
2,131,194.08,1
2,224,116.36,1
2,277,984.16,1
2,100,253.68,1
2,166,712.32,1
2,86,369.54,1
2,314,1096.16,1
2,120,115.72,1
2,269,465.44,1
2,575,139.4,1
2,400,282.48,1
2,278,1077.68,1
2,414,578.28,1
2,166,122.88,1
2,174,461.04,1
2,280,473.08,1
2,130,188.92,1
2,253,558.08,1
2,28,449.02,1
2,419,958.84,1
2,442,250.16,1
2,373,121.48,1
2,407,1340.08,1
2,143,160.52,1
2,373,228.98,1
2,300,156.08,1
2,316,187.12,1
2,239,435.77,1
2,267,431.1,1
2,358,333.64,1
2,218,269.28,1
2,356,226.0,1
2,166,387.04999999999995,1
2,372,190.72,1
2,226,757.48,1
2,34,261.76,1
2,371,391.48,1
2,58,53.96,1
2,85,440.58,1
2,168,825.76,1
2,349,1255.32,1
2,261,163.04,1
2,354,533.5,1
2,176,257.52,1
2,94,561.96,1
2,471,93.32,1
2,379,670.36,1
2,355,929.72,1
2,168,717.52,1
2,415,191.98,1
2,62,473.4,1
2,321,110.36,1
2,399,393.32,1
2,329,91.12,1
2,119,207.16,1
2,70,334.2,1
2,161,747.96,1
2,335,609.5,1
2,590,767.64,1
2,115,276.12,1
2,177,200.92,1
2,87,233.0,1
2,154,329.32,1
2,258,511.6,1
2,203,284.96,1
2,195,666.68,1
2,520,351.2,1
2,198,191.04,1
2,20,176.39,1
2,202,1386.5400000000002,1
2,159,200.72,1
2,30,262.72,1
2,71,106.64,1
2,110,381.36,1
2,30,342.32,1
2,80,164.86,1
2,29,236.24,1
2,333,292.6,1
2,321,192.4,1
2,46,306.04,1
2,367,172.36,1
2,444,431.12,1
2,193,225.28,1
2,18,327.98,1
2,203,324.32,1
2,41,679.08,1
2,428,382.96000000000004,1
2,269,427.48,1
2,238,708.04,1
2,417,79.24,1
2,232,142.24,1
2,124,133.48,1
2,417,421.12,1
2,377,403.3,1
2,212,131.48,1
2,169,1032.96,1
2,463,271.68,1
2,241,324.84,1
2,452,216.4,1
2,231,504.92,1
2,15,537.8,1
2,158,503.14,1
2,419,490.24,1
2,227,339.0,1
2,306,520.26,1
2,366,395.85,1
2,273,811.44,1
2,460,275.96,1
2,234,110.36000000000001,1
2,138,442.58000000000004,1
2,22,242.52,1
2,110,569.08,1
2,328,427.28,1
2,335,310.28,1
2,65,891.9,1
2,230,672.12,1
2,485,262.46,1
2,469,130.0,1
2,275,345.20000000000005,1
2,323,112.4,1
2,34,378.84,1
2,18,213.56,1
2,168,788.68,1
2,93,378.08,1
2,506,389.74,1
2,311,248.64,1
2,205,411.0,1
2,151,2064.18,1
2,105,463.2,1
2,165,2315.32,1
2,264,95.16,1
2,23,113.0,1
2,125,1470.94,1
2,297,174.72,1
2,85,151.56,1
2,483,574.32,1
2,419,515.32,1
2,62,288.28,1
2,261,775.36,1
2,90,1026.92,1
2,386,453.25,1
2,516,122.04,1
2,172,244.88,1
2,24,873.96,1
2,284,590.84,1
2,145,276.04,1
2,280,287.16,1
2,111,139.12,1
2,331,200.0,1
2,227,112.32,1
2,154,153.12,1
2,225,1554.96,1
2,105,893.08,1
2,13,352.68,1
2,475,230.72,1
2,215,202.36,1
2,284,122.08,1
2,64,1063.84,1
2,30,876.8,1
2,181,208.6,1
2,309,504.8,1
2,323,186.64,1
2,27,194.62,1
2,113,1756.08,1
2,369,500.04,1
2,501,210.72,1
2,41,1957.2,1
2,41,264.96,1
2,324,1708.44,1
2,83,230.44,1
2,83,582.66,1
2,304,310.28,1
2,195,383.84,1
2,169,1362.92,1
2,68,217.76,1
2,559,245.84,1
2,256,892.36,1
2,395,242.48,1
2,493,512.4,1
2,470,220.36,1
2,191,112.0,1
2,56,124.56,1
2,505,249.4,1
2,50,316.08,1
2,403,142.72,1
2,41,192.84,1
2,131,684.96,1
2,511,398.4,1
2,223,269.2,1
2,206,489.96,1
2,186,199.2,1
2,99,143.28,1
2,436,657.52,1
2,487,301.84,1
2,228,344.08,1
2,166,220.16,1
2,33,73.88,1
2,136,403.36,1
2,127,836.44,1
2,426,673.18,1
2,507,183.44,1
2,382,280.56,1
2,284,437.6,1
2,491,672.8,1
2,71,273.24,1
2,384,186.52,1
2,86,371.88,1
2,255,492.58,1
2,100,297.08,1
2,586,166.14,1
2,104,413.98,1
2,317,118.36,1
2,461,217.52,1
2,29,1885.56,1
2,124,503.88,1
2,475,408.12,1
2,232,729.76,1
2,163,59.56,1
2,380,367.82,1
2,169,111.52,1
2,476,471.0,1
2,84,253.24,1
2,144,445.62,1
2,284,361.38,1
2,283,394.04,1
2,379,437.16,1
2,586,3674.32,1
2,230,532.24,1
2,172,212.76,1
2,122,129.5,1
2,132,374.32,1
2,47,656.12,1
2,123,235.36,1
2,139,173.16,1
2,475,777.52,1
2,199,597.36,1
2,212,420.9,1
2,475,596.64,1
2,233,382.64,1
2,91,213.56,1
2,46,439.82,1
2,216,907.2,1
2,580,297.96,1
2,575,116.04,1
2,201,304.32,1
2,223,401.22,1
2,145,396.01,1
2,125,707.52,1
2,124,4415.96,1
2,41,530.92,1
2,74,168.2,1
2,230,513.0,1
2,322,724.96,1
2,108,156.52,1
2,452,293.66,1
2,284,182.72,1
2,89,193.12,1
2,193,417.56,1
2,272,241.4,1
2,11,289.56,1
2,94,317.16,1
2,450,646.16,1
2,295,174.72,1
2,154,602.84,1
2,536,422.47,1
2,29,3832.16,1
2,385,2064.88,1
2,81,504.76,1
2,377,304.32,1
2,372,761.94,1
2,214,418.72,1
2,329,172.68,1
2,154,347.8,1
2,430,532.44,1
2,282,204.08,1
2,53,247.62,1
2,91,474.22,1
2,329,790.64,1
2,89,312.8,1
2,88,217.76,1
2,154,719.92,1
2,161,384.84,1
2,369,1175.88,1
2,225,1205.76,1
2,202,263.18,1
2,437,236.4,1
2,358,608.32,1
2,161,567.04,1
2,12,203.64,1
2,605,1693.04,1
2,356,310.28,1
2,382,582.4200000000001,1
2,273,612.6,1
2,112,272.88,1
2,15,164.64,1
2,120,277.28,1
2,22,814.54,1
2,283,264.04,1
2,97,293.08,1
2,518,521.02,1
2,177,373.2,1
2,327,190.18,1
2,75,195.16,1
2,89,773.96,1
2,243,205.10999999999999,1
2,114,220.88,1
2,11,324.12,1
2,315,310.28,1
2,70,473.4,1
2,558,177.68,1
2,99,864.68,1
2,289,397.34,1
2,460,187.12,1
2,170,289.36,1
2,277,391.46,1
2,203,253.08,1
2,79,803.64,1
2,71,257.76,1
2,279,115.24,1
2,504,624.36,1
2,286,174.0,1
2,466,940.76,1
2,125,1253.94,1
2,502,424.92,1
2,130,619.4,1
2,200,486.22,1
2,96,156.76,1
2,202,1548.06,1
2,33,183.64,1
2,472,543.68,1
2,557,153.56,1
2,463,144.9,1
2,265,2340.9300000000003,1
2,92,362.48,1
2,303,190.36,1
2,442,127.0,1
2,516,134.04,1
2,407,960.38,1
2,239,424.64,1
2,155,506.16,1
2,399,247.0,1
2,169,144.56,1
2,315,664.4,1
2,273,207.36,1
2,193,214.72,1
2,110,253.76,1
2,285,292.6,1
2,113,614.62,1
2,80,494.16,1
2,39,237.48,1
2,284,451.76,1
2,322,454.48,1
2,439,104.0,1
2,511,140.04,1
2,111,176.52,1
2,384,128.0,1
2,276,616.82,1
2,317,353.4,1
2,476,126.36,1
2,273,102.8,1
2,23,700.36,1
2,78,201.4,1
2,152,180.72,1
2,31,293.96,1
2,473,428.24,1
2,325,566.94,1
2,465,230.4,1
2,299,387.2,1
2,349,231.0,1
2,78,217.76,1
2,119,253.28,1
2,540,495.36,1
2,454,327.56,1
2,185,526.24,1
2,238,270.0,1
2,73,392.02,1
2,258,445.72,1
2,165,749.3,1
2,79,442.28,1
2,82,258.48,1
2,362,136.4,1
2,134,287.38,1
2,550,225.16,1
2,103,279.6,1
2,107,202.96,1
2,334,2123.12,1
2,54,614.84,1
2,182,3472.6,1
2,227,190.96,1
2,315,242.72,1
2,474,779.64,1
2,279,226.42,1
2,83,341.92,1
2,378,258.48,1
2,176,240.88,1
2,89,421.8,1
2,370,361.4,1
2,302,427.96,1
2,267,533.0,1
2,501,503.92,1
2,325,128.0,1
2,309,190.84,1
2,173,501.48,1
2,117,3002.9,1
2,222,270.0,1
2,225,160.36,1
2,359,216.4,1
2,190,244.44,1
2,263,706.6,1
2,256,511.68,1
2,411,343.2,1
2,251,669.48,1
2,162,620.1,1
2,220,408.56,1
2,48,199.28,1
2,353,310.28,1
2,205,147.98,1
2,269,270.92,1
2,452,178.52,1
2,338,667.24,1
2,119,279.6,1
2,31,208.44,1
2,304,425.72,1
2,121,93.16,1
2,27,235.6,1
2,28,69.16,1
2,30,221.32,1
2,123,150.44,1
2,336,84.0,1
2,231,512.18,1
2,491,248.2,1
2,429,110.72,1
2,240,277.81,1
2,465,330.22,1
2,38,325.04,1
2,283,259.84,1
2,120,794.68,1
2,285,385.9,1
2,42,615.96,1
2,402,170.42,1
2,356,166.84,1
2,160,255.48,1
2,441,729.14,1
2,447,358.26,1
2,79,437.4,1
2,235,563.64,1
2,35,268.6,1
2,161,154.44,1
2,458,252.4,1
2,151,309.2,1
2,233,184.28,1
2,234,281.32,1
2,313,293.36,1
2,136,692.18,1
2,129,192.52,1
2,515,162.96,1
2,120,120.52,1
2,28,171.04,1
2,47,97.54,1
2,127,1072.18,1
2,170,619.88,1
2,77,937.88,1
2,296,112.36,1
2,397,136.36,1
2,357,411.08,1
2,202,540.94,1
2,55,217.0,1
2,295,596.6,1
2,169,546.84,1
2,45,304.0,1
2,130,206.0,1
2,127,386.29,1
2,138,411.84,1
2,458,80.3,1
2,470,429.6,1
2,117,265.8,1
2,126,268.76,1
2,287,444.93,1
2,283,316.72,1
2,411,310.28,1
2,116,192.52,1
2,182,438.84,1
2,67,1395.63,1
2,178,174.44,1
2,106,412.08,1
2,537,208.24,1
2,162,687.14,1
2,142,150.44,1
2,448,208.4,1
2,174,341.2,1
2,343,354.88,1
2,35,153.04,1
2,147,660.16,1
2,417,380.5,1
2,344,1893.68,1
2,284,288.56,1
2,393,794.92,1
2,195,255.96,1
2,405,247.6,1
2,201,366.72,1
2,83,543.32,1
2,82,331.9,1
2,19,364.91999999999996,1
2,393,389.48,1
2,284,264.04,1
2,119,257.28,1
2,33,590.8,1
2,31,200.88,1
2,278,246.88,1
2,135,175.52,1
2,284,311.16,1
2,36,283.88,1
2,38,765.84,1
2,121,66.44,1
2,191,537.0,1
2,39,353.0,1
2,166,260.68,1
2,163,301.0,1
2,459,152.36,1
2,553,257.36,1
2,39,1778.3,1
2,70,302.4,1
2,213,357.22,1
2,230,163.0,1
2,235,88.0,1
2,132,167.0,1
2,25,268.96,1
2,211,389.84,1
2,272,308.76,1
2,16,412.36,1
2,212,175.0,1
2,301,396.8,1
2,81,307.54,1
2,99,175.84,1
2,104,823.12,1
2,53,305.56,1
2,271,306.64,1
2,35,782.16,1
2,570,180.64,1
2,43,229.48,1
2,39,223.84,1
2,568,143.84,1
2,532,614.6,1
2,181,225.16,1
2,177,321.04999999999995,1
2,114,258.48,1
2,39,295.42,1
2,414,169.88,1
2,554,793.8,1
2,413,777.92,1
2,111,351.44,1
2,389,341.88,1
2,321,877.09,1
2,208,375.92,1
2,481,219.16,1
2,241,331.72,1
2,89,388.26,1
2,427,210.0,1
2,112,127.4,1
2,154,1659.12,1
2,96,183.84,1
2,58,604.06,1
2,510,164.04,1
2,271,527.58,1
2,696,286.8,1
2,203,130.4,1
2,242,583.6,1
2,68,366.04,1
2,382,1345.64,1
2,390,369.04,1
2,191,340.32,1
2,186,487.84,1
2,117,375.4,1
2,85,305.32,1
2,399,1107.76,1
2,400,732.48,1
2,112,809.51,1
2,478,498.04,1
2,586,106.56,1
2,484,632.52,1
2,43,1034.06,1
2,163,526.97,1
2,350,502.12,1
2,20,223.28,1
2,475,300.68,1
2,513,339.24,1
2,107,185.56,1
2,282,374.78,1
2,95,610.68,1
2,123,178.48,1
2,153,232.52,1
2,30,290.0,1
2,196,237.48,1
2,519,1404.96,1
2,159,232.88,1
2,317,444.76,1
2,257,578.68,1
2,377,310.28,1
2,413,293.36,1
2,430,194.4,1
2,351,765.24,1
2,404,274.92,1
2,105,410.12,1
2,186,955.22,1
2,355,953.98,1
2,116,75.48,1
2,334,150.72,1
2,461,260.4,1
2,287,335.64,1
2,37,182.2,1
2,183,324.88,1
2,266,267.16,1
2,64,149.52,1
2,276,80.76,1
2,73,109.56,1
2,95,267.78,1
2,200,392.72,1
2,456,645.12,1
2,47,247.48,1
2,122,195.76,1
2,294,202.14,1
2,140,742.9300000000001,1
2,72,290.24,1
2,333,310.28,1
2,85,494.12,1
2,288,2085.36,1
2,221,655.1,1
2,275,322.1,1
2,118,340.6,1
2,393,293.36,1
2,216,131.08,1
2,317,342.96,1
2,92,758.0,1
2,16,355.24,1
2,578,391.56,1
2,196,225.28,1
2,110,458.28,1
2,29,106.76,1
2,494,752.08,1
2,194,373.92,1
2,85,228.96,1
2,71,590.8,1
2,48,149.48,1
2,207,351.2,1
2,303,355.5,1
2,343,1238.76,1
2,9,105.52,1
2,173,234.92,1
2,260,85.06,1
2,27,167.88,1
2,201,584.52,1
2,283,1099.56,1
2,113,240.56,1
2,215,1146.36,1
2,523,924.52,1
2,42,775.36,1
2,111,281.08,1
2,395,221.12,1
2,551,285.14,1
2,553,294.12,1
2,245,276.12,1
2,436,296.12,1
2,240,531.88,1
2,241,363.52,1
2,128,427.54,1
2,92,648.16,1
2,199,377.2,1
2,399,654.76,1
2,695,918.28,1
2,525,175.32,1
2,562,163.44,1
2,114,176.92,1
2,175,213.52,1
2,118,573.52,1
2,390,818.6899999999999,1
2,442,126.76,1
2,51,343.88,1
2,515,485.52,1
2,383,1009.56,1
2,494,134.48,1
2,39,281.84,1
2,181,752.24,1
2,12,146.88,1
2,528,165.68,1
2,75,301.56,1
2,149,449.8,1
2,71,1747.72,1
2,135,186.64,1
2,126,444.08,1
2,209,291.04,1
2,463,152.0,1
2,459,242.18,1
2,174,191.4,1
2,400,303.4,1
2,363,216.4,1
2,282,270.9,1
2,77,473.4,1
2,122,333.52,1
2,396,415.24,1
2,183,396.0,1
2,93,100.88,1
2,302,723.28,1
2,175,148.92,1
2,31,193.96,1
2,119,419.94,1
2,310,798.5,1
2,287,1099.56,1
2,443,200.0,1
2,235,413.48,1
2,110,309.16,1
2,75,372.76,1
2,283,453.72,1
2,491,475.26,1
2,75,386.76,1
2,246,519.64,1
2,76,349.28,1
2,21,138.1,1
2,355,300.28,1
2,416,102.4,1
2,20,841.16,1
2,378,100.96,1
2,433,214.44,1
2,414,697.25,1
2,114,237.16,1
2,418,184.4,1
2,32,801.32,1
2,375,267.16,1
2,586,478.96,1
2,207,498.04,1
2,285,120.36,1
2,237,3285.08,1
2,231,596.86,1
2,290,108.4,1
2,238,210.76,1
2,329,131.08,1
2,413,293.36,1
2,162,362.66,1
2,281,437.6,1
2,55,1147.48,1
2,387,4539.96,1
2,427,580.6,1
2,83,438.88,1
2,87,271.08,1
2,525,109.24,1
2,111,112.88,1
2,18,273.72,1
2,123,677.7,1
2,134,132.64,1
2,119,482.44,1
2,412,834.0,1
2,423,131.36,1
2,303,155.0,1
2,299,214.04,1
2,80,296.04,1
2,42,669.22,1
2,228,251.12,1
2,152,103.08,1
2,49,451.2,1
2,28,589.96,1
2,186,447.86,1
2,141,536.8,1
2,395,260.0,1
2,537,510.08,1
2,488,642.76,1
2,24,456.76,1
2,132,214.44,1
2,65,81.16,1
2,529,197.68,1
2,531,106.84,1
2,18,279.88,1
2,501,230.62,1
2,284,345.34,1
2,567,257.74,1
2,171,912.56,1
2,173,535.0,1
2,68,147.84,1
2,279,358.68,1
2,291,89.32,1
2,286,260.28,1
2,138,947.66,1
2,226,363.52,1
2,515,503.52,1
2,488,308.24,1
2,358,615.6,1
2,438,132.68,1
2,333,255.82,1
2,42,353.65,1
2,316,136.0,1
2,35,237.24,1
2,125,180.88,1
2,410,250.0,1
2,288,291.04,1
2,113,69.16,1
2,330,528.08,1
2,187,427.48,1
2,127,150.44,1
2,41,255.32,1
2,503,443.28,1
2,18,209.44,1
2,71,346.44,1
2,252,410.85999999999996,1
2,195,216.44,1
2,110,232.52,1
2,225,273.9,1
2,56,688.56,1
2,49,164.64,1
2,154,184.52,1
2,353,350.56,1
2,202,1669.88,1
2,480,949.92,1
2,292,179.16,1
2,49,523.6,1
2,328,293.36,1
2,280,520.43,1
2,136,368.44,1
2,46,647.4,1
2,571,197.68,1
2,43,885.04,1
2,164,756.4,1
2,201,386.18,1
2,75,129.72,1
2,351,446.88,1
2,549,746.44,1
2,179,373.92,1
2,282,249.76,1
2,230,584.44,1
2,278,292.36,1
2,152,284.0,1
2,129,182.0,1
2,535,828.12,1
2,251,253.32,1
2,420,282.28,1
2,117,129.16,1
2,238,297.52,1
2,301,4296.8,1
2,13,181.0,1
2,276,601.2,1
2,235,142.76,1
2,45,516.76,1
2,24,397.4,1
2,132,378.16,1
2,546,218.08,1
2,320,867.96,1
2,141,127.48,1
2,115,1092.24,1
2,331,437.32,1
2,312,515.74,1
2,42,428.16,1
2,11,329.62,1
2,383,182.42,1
2,33,149.64,1
2,369,424.32,1
2,383,514.88,1
2,188,838.36,1
1,490,71.56,0
1,125,133.69,2
1,574,112.46,1
1,268,84.58,0
1,147,710.7,2
1,261,73.16,0
1,309,81.2,1
1,20,63.42,2
1,368,55.0,1
1,46,82.51,2
1,389,102.74,0
1,137,200.9,2
1,192,172.98,2
1,370,50.09,1
1,463,139.07,0
1,343,62.94,0
1,39,35.36,2
1,523,32.42,1
1,114,204.2,2
1,132,72.76,2
1,32,57.98,2
1,153,135.72,2
1,596,665.7,1
1,69,93.11,2
1,205,220.88,2
1,281,155.73,0
1,36,245.22,2
1,452,416.36,0
1,398,111.42,0
1,448,71.15,0
1,132,66.06,2
1,223,226.9,1
1,181,85.37,2
1,467,137.3,0
1,538,162.1,0
1,407,231.27,0
1,548,110.7,0
1,520,80.12,1
1,26,156.7,2
1,356,905.76,0
1,85,34.13,2
1,425,105.42,1
1,230,189.42,1
1,268,796.94,0
1,284,22.1,0
1,371,77.57,1
1,282,125.52,0
1,231,103.33,0
1,308,37.77,1
1,463,121.5,0
1,96,22.78,2
1,110,44.23,2
1,77,29.13,2
1,103,39.34,1
1,364,104.37,1
1,403,89.57,0
1,241,111.4,1
1,138,30.29,2
1,89,47.05,2
1,115,206.08,2
1,117,47.61,2
1,386,77.57,0
1,139,209.0,2
1,279,162.45,0
1,15,147.14,2
1,126,279.92,2
1,77,94.77,2
1,301,50.63,1
1,34,40.86,2
1,252,51.84,1
1,378,26.68,0
1,51,128.63,2
1,337,64.24,0
1,388,17.78,0
1,452,134.83,0
1,171,131.45,2
1,413,70.82,0
1,228,51.75,1
1,120,35.77,2
1,172,126.2,0
1,148,188.12,2
1,442,29.47,1
1,496,81.96,0
1,174,165.04,1
1,554,1626.83,0
1,310,35.0,1
1,278,85.63,0
1,14,106.31,2
1,126,136.71,2
1,57,25.04,2
1,30,129.87,2
1,356,26.68,0
1,100,267.66,1
1,209,138.89,0
1,530,115.9,0
1,47,69.16,2
1,113,59.93,2
1,256,97.92,0
1,69,124.47,2
1,211,234.56,1
1,415,34.53,0
1,247,49.1,1
1,192,190.88,2
1,358,98.7,0
1,564,95.67,1
1,82,301.34,2
1,540,84.16,0
1,578,26.12,1
1,85,196.74,2
1,204,110.91,0
1,213,37.34,1
1,448,171.85,0
1,69,183.92,2
1,371,411.63,1
1,365,193.51,1
1,68,139.24,2
1,395,73.34,0
1,157,91.38,1
1,114,170.41,2
1,547,97.99,0
1,598,268.53,1
1,480,26.75,0
1,110,162.55,2
1,74,108.32,2
1,413,74.16,0
1,381,135.39,0
1,80,137.74,2
1,524,91.66,1
1,166,50.05,2
1,396,61.75,0
1,29,140.15,2
1,114,239.96,2
1,264,130.57,0
1,35,157.3,2
1,355,139.6,0
1,201,26.71,0
1,323,237.07,0
1,288,272.5,1
1,284,187.34,0
1,187,109.1,2
1,130,228.58,2
1,514,295.0,1
1,376,72.85,1
1,234,207.73,1
1,49,117.58,2
1,233,70.03,1
